Report_Number,Date_Reported,City,Crime_Description,Victim_Age,Victim_Gender,Weapon_Used,Case_Closed,DateTime_of_Occurrence
7908,,7,5,30.0,0,3,1,
7909,,15,14,56.0,0,5,0,
7911,,17,18,60.0,1,1,0,
7912,,10,7,14.0,0,3,0,
7913,,5,7,49.0,1,5,1,
7914,,4,3,38.0,0,2,0,
7915,,8,14,43.0,1,0,0,
7917,,17,1,47.0,1,0,1,
7918,,17,10,54.0,1,3,1,
7919,,4,3,28.0,0,5,0,
7920,,9,18,31.0,0,4,1,
7921,,2,9,43.0,0,2,1,
7922,,24,11,42.0,1,4,0,
7923,,8,7,23.0,0,2,1,
7924,,1,6,69.0,0,1,1,
7926,,23,13,44.0,0,0,0,
7927,,0,1,69.0,1,4,0,
7928,,2,8,24.0,1,2,0,
7929,,13,20,43.0,0,3,1,
7930,,5,11,15.0,1,2,0,
7931,,15,19,76.0,0,0,1,
7932,,5,4,59.0,0,4,0,
7933,,20,13,17.0,0,5,1,
7934,,2,6,54.0,0,1,0,
7936,,2,12,47.0,1,2,1,
7937,,3,20,19.0,1,2,1,
7938,,16,20,10.0,0,0,1,
7939,,5,1,72.0,1,1,0,
7940,,20,5,32.0,1,2,1,
7942,,22,3,50.0,0,3,0,
7943,,0,5,40.0,1,3,0,
7944,,1,3,50.0,1,1,0,
7945,,13,4,53.0,1,5,0,
7946,,5,15,13.0,0,3,0,
7947,,24,12,39.0,0,3,1,
7948,,2,9,44.0,0,1,0,
7949,,17,13,48.0,0,2,1,
7950,,3,15,68.0,0,1,0,
7951,,18,9,37.0,0,5,0,
7952,,4,19,29.0,1,2,0,
7954,,17,3,25.0,0,4,0,
7956,,17,0,54.0,0,1,0,
7957,,5,13,58.0,0,2,0,
7958,,12,5,64.0,1,3,1,
7959,,24,15,30.0,1,0,0,
7960,,1,15,20.0,0,3,0,
7961,,18,13,19.0,1,4,0,
7963,,15,19,42.0,0,4,0,
7964,,15,9,77.0,0,3,1,
7965,,2,12,70.0,1,0,0,
7966,,1,7,72.0,1,5,0,
7967,,12,7,10.0,0,5,1,
7968,,10,10,46.0,0,1,1,
7969,,20,19,71.0,0,1,1,
7970,,4,18,70.0,1,3,0,
7972,,13,6,26.0,1,3,0,
7973,,1,16,10.0,1,1,1,
7974,,17,4,77.0,0,5,0,
7975,,23,9,48.0,0,2,1,
7977,,5,14,71.0,0,1,1,
7978,,21,1,72.0,0,2,1,
7979,2020-01-12,24,1,33.0,0,0,1,
7981,2020-01-12,12,5,63.0,0,2,0,
7982,2020-01-12,4,3,43.0,0,1,1,
7983,,5,12,69.0,0,0,1,
7985,,5,7,10.0,0,1,1,
7986,,6,5,48.0,0,2,0,
7987,,25,15,70.0,1,0,0,
7988,,4,10,64.0,1,1,0,
7989,2020-01-12,17,7,52.0,0,4,1,
7990,,5,20,54.0,0,2,1,
7991,2020-01-12,0,7,14.0,1,5,0,
7992,,8,18,57.0,0,4,1,
7994,,1,19,40.0,0,5,0,
7995,,13,6,66.0,0,5,1,
7996,,5,1,76.0,0,4,1,
7997,,0,3,26.0,1,2,0,
7998,,4,0,19.0,0,1,1,
7999,,3,4,52.0,1,5,1,
8000,,16,10,33.0,0,4,1,
8001,,2,11,71.0,1,3,0,
8002,2020-01-12,5,3,78.0,0,3,1,
8004,,13,7,39.0,0,0,0,
8005,,18,1,54.0,0,2,0,
8006,2020-02-12,5,5,46.0,0,5,0,
8007,2020-02-12,10,18,54.0,1,2,1,
8008,2020-01-12,10,18,18.0,0,1,1,
8009,2020-01-12,1,4,16.0,0,2,0,
8010,2020-01-12,17,7,72.0,1,2,0,
8011,2020-01-12,7,9,34.0,0,5,1,
8012,2020-01-12,2,17,21.0,0,4,1,
8014,2020-02-12,5,19,58.0,0,2,0,
8015,,2,14,28.0,1,3,1,
8016,2020-01-12,2,3,28.0,0,3,0,
8017,,14,1,28.0,0,2,1,
8018,2020-02-12,21,19,78.0,0,2,0,
8019,,28,6,28.0,0,2,0,
8020,,17,19,68.0,0,0,1,
8021,2020-02-12,17,18,27.0,0,3,1,
8022,2020-02-12,2,2,27.0,0,3,0,
8023,2020-02-12,21,1,32.0,0,1,0,
8024,2020-01-12,21,17,61.0,0,2,1,
8025,2020-02-12,17,20,22.0,1,4,0,
8026,2020-01-12,4,4,12.0,0,0,1,
8027,2020-01-12,5,7,78.0,1,1,1,
8028,2020-03-12,28,17,10.0,0,3,0,
8029,2020-03-12,17,16,15.0,0,5,1,
8031,2020-02-12,7,6,45.0,1,4,0,
8032,2020-01-12,1,2,46.0,0,2,1,
8033,2020-01-12,21,19,77.0,0,1,1,
8034,2020-02-12,24,18,24.0,0,3,0,
8035,2020-01-12,23,0,66.0,0,1,0,
8038,2020-02-12,20,11,71.0,0,0,0,
8039,2020-02-12,8,2,11.0,0,1,1,
8042,2020-01-12,25,3,14.0,0,5,0,2020-12-01 20:54:00
8043,2020-02-12,20,11,71.0,0,5,1,2020-12-01 09:41:00
8044,2020-01-12,2,15,28.0,1,3,1,2020-12-01 20:27:00
8046,2020-01-12,17,14,57.0,0,0,0,2020-12-01 11:19:00
8047,2020-02-12,9,17,68.0,1,1,0,2020-12-01 08:21:00
8048,2020-02-12,12,13,66.0,1,1,1,2020-12-01 10:35:00
8049,2020-02-12,8,13,11.0,1,2,1,2020-12-01 12:16:00
8050,2020-03-12,13,0,16.0,0,4,1,2020-12-01 04:45:00
8051,2020-02-12,17,17,69.0,1,3,1,2020-12-01 20:08:00
8052,2020-01-12,17,13,26.0,1,4,1,2020-12-01 22:38:00
8053,2020-02-12,6,17,76.0,0,1,0,2020-12-01 23:21:00
8054,2020-02-12,21,18,33.0,0,3,0,2020-12-01 20:23:00
8055,2020-03-12,14,1,70.0,0,0,0,2020-12-01 21:39:00
8057,2020-04-12,2,9,76.0,0,1,1,2020-12-01 09:57:00
8058,2020-03-12,15,1,55.0,1,2,1,2020-12-01 11:25:00
8059,2020-03-12,4,0,12.0,0,4,0,2020-12-01 00:16:00
8060,2020-04-12,27,19,40.0,0,1,1,2020-12-01 04:56:00
8061,2020-03-12,5,12,77.0,0,3,0,2020-12-01 01:33:00
8063,2020-04-12,5,12,19.0,1,1,1,2020-12-01 21:00:00
8064,2020-04-12,10,18,61.0,0,0,0,2020-12-01 16:54:00
8065,2020-02-12,10,5,33.0,0,4,0,2020-12-02 08:33:00
8066,2020-04-12,19,15,10.0,0,0,1,2020-12-02 05:03:00
8067,2020-04-12,26,10,20.0,0,4,0,2020-12-02 14:46:00
8068,2020-04-12,17,8,46.0,0,1,1,2020-12-02 09:12:00
8069,2020-04-12,10,4,64.0,1,5,1,2020-12-02 00:19:00
8070,2020-02-12,17,7,50.0,0,1,0,2020-12-02 03:12:00
8072,2020-04-12,18,14,26.0,1,1,0,2020-12-02 22:34:00
8073,2020-03-12,14,7,56.0,1,1,0,2020-12-02 01:59:00
8074,2020-02-12,3,19,70.0,1,3,1,2020-12-02 02:30:00
8075,2020-05-12,4,0,39.0,0,4,0,2020-12-02 07:59:00
8077,2020-02-12,20,4,56.0,0,0,0,2020-12-02 07:30:00
8078,2020-05-12,25,12,61.0,0,2,1,2020-12-02 23:16:00
8079,2020-03-12,18,5,32.0,1,5,1,2020-12-02 08:30:00
8080,2020-02-12,12,14,15.0,1,3,1,2020-12-02 01:08:00
8081,2020-05-12,18,5,38.0,0,5,1,2020-12-02 05:35:00
8082,2020-04-12,1,17,25.0,1,4,0,2020-12-02 11:24:00
8083,2020-03-12,2,12,51.0,0,0,0,2020-12-02 09:48:00
8084,2020-03-12,15,20,59.0,0,3,1,2020-12-02 05:11:00
8086,2020-04-12,20,2,73.0,0,3,1,2020-12-02 10:49:00
8088,2020-03-12,14,9,41.0,0,0,0,2020-12-02 17:52:00
8089,2020-04-12,9,7,61.0,1,0,1,2020-12-03 04:18:00
8090,2020-05-12,2,7,67.0,1,1,0,2020-12-03 18:00:00
8091,2020-04-12,21,17,29.0,1,5,1,2020-12-03 20:37:00
8092,2020-03-12,5,17,50.0,1,0,0,2020-12-03 00:11:00
8093,2020-03-12,21,18,43.0,1,4,1,2020-12-03 14:10:00
8094,2020-03-12,21,9,14.0,1,2,1,2020-12-03 03:51:00
8095,2020-03-12,7,5,39.0,0,0,0,2020-12-03 07:00:00
8096,2020-05-12,0,16,64.0,1,2,0,2020-12-03 06:44:00
8097,2020-03-12,24,3,74.0,0,5,1,2020-12-03 05:01:00
8098,2020-05-12,7,20,54.0,1,1,0,2020-12-03 17:03:00
8099,2020-05-12,17,7,13.0,1,4,1,2020-12-03 06:41:00
8100,2020-06-12,18,9,38.0,1,4,1,2020-12-03 08:07:00
8101,2020-06-12,5,19,74.0,0,2,1,2020-12-03 15:08:00
8102,2020-03-12,8,17,39.0,0,0,1,2020-12-03 05:45:00
8103,2020-03-12,4,20,44.0,0,2,0,2020-12-03 01:14:00
8104,2020-06-12,2,6,21.0,0,2,1,2020-12-03 04:53:00
8105,2020-04-12,16,10,53.0,0,1,1,2020-12-03 19:19:00
8107,2020-05-12,17,6,23.0,0,3,0,2020-12-03 08:09:00
8108,2020-04-12,21,9,18.0,0,5,0,2020-12-03 04:32:00
8109,2020-04-12,2,15,48.0,0,0,1,2020-12-03 14:36:00
8110,2020-04-12,21,0,48.0,0,0,0,2020-12-03 07:09:00
8111,2020-06-12,8,1,69.0,0,4,0,2020-12-03 21:10:00
8112,2020-05-12,14,12,77.0,1,1,0,2020-12-03 02:27:00
8113,2020-06-12,21,6,16.0,0,1,0,2020-12-04 22:47:00
8114,2020-05-12,19,4,71.0,1,0,0,2020-12-04 12:30:00
8117,2020-04-12,4,17,46.0,0,2,0,2020-12-04 09:57:00
8118,2020-05-12,4,7,14.0,0,5,1,2020-12-04 11:03:00
8121,2020-06-12,4,18,46.0,1,1,1,2020-12-04 01:23:00
8122,2020-04-12,8,13,41.0,0,0,1,2020-12-04 18:19:00
8123,2020-07-12,25,10,40.0,1,2,1,2020-12-04 00:19:00
8124,2020-05-12,5,9,40.0,0,3,1,2020-12-04 07:29:00
8125,2020-07-12,21,5,32.0,0,2,0,2020-12-04 09:48:00
8126,2020-07-12,17,3,50.0,0,4,1,2020-12-04 03:33:00
8127,2020-06-12,8,4,20.0,0,5,1,2020-12-04 03:15:00
8128,2020-07-12,13,0,41.0,1,3,0,2020-12-04 00:44:00
8131,2020-05-12,22,19,33.0,1,5,0,2020-12-04 16:48:00
8132,2020-07-12,5,15,17.0,1,2,0,2020-12-04 22:13:00
8133,2020-07-12,5,12,19.0,1,3,0,2020-12-04 16:22:00
8134,2020-05-12,24,4,27.0,1,2,0,2020-12-04 12:03:00
8135,2020-04-12,18,20,51.0,0,5,1,2020-12-04 06:13:00
8137,2020-05-12,5,11,31.0,0,5,1,2020-12-05 18:50:00
8138,2020-05-12,10,0,19.0,0,0,0,2020-12-05 07:14:00
8139,2020-06-12,14,10,40.0,0,3,0,2020-12-05 13:26:00
8140,2020-07-12,5,0,46.0,0,4,1,2020-12-05 20:05:00
8141,2020-07-12,24,17,53.0,0,4,1,2020-12-05 08:54:00
8143,2020-06-12,27,2,63.0,0,3,1,2020-12-05 18:21:00
8144,2020-08-12,8,2,55.0,0,1,0,2020-12-05 02:01:00
8145,2020-07-12,5,14,63.0,0,1,1,2020-12-05 21:46:00
8146,2020-06-12,14,13,78.0,0,1,1,2020-12-05 15:58:00
8147,2020-08-12,24,7,24.0,1,2,0,2020-12-05 11:08:00
8148,2020-08-12,14,5,59.0,0,5,0,2020-12-05 21:10:00
8149,2020-06-12,13,20,60.0,0,2,1,2020-12-05 08:16:00
8150,2020-06-12,2,8,25.0,0,0,1,2020-12-05 09:16:00
8151,2020-08-12,2,20,16.0,0,2,1,2020-12-05 17:55:00
8152,2020-08-12,4,19,13.0,0,1,0,2020-12-05 15:24:00
8153,2020-05-12,26,11,66.0,0,3,1,2020-12-05 11:03:00
8154,2020-07-12,9,15,35.0,1,1,0,2020-12-05 23:05:00
8155,2020-06-12,23,10,37.0,1,1,0,2020-12-05 13:19:00
8156,2020-08-12,2,3,27.0,1,0,0,2020-12-05 00:11:00
8157,2020-07-12,14,20,51.0,0,0,1,2020-12-05 04:14:00
8158,2020-06-12,13,13,25.0,0,3,1,2020-12-05 10:47:00
8159,2020-08-12,2,20,34.0,0,0,1,2020-12-05 05:24:00
8161,2020-08-12,1,13,70.0,0,4,0,2020-12-06 16:00:00
8162,2020-08-12,15,11,66.0,0,2,0,2020-12-06 15:58:00
8163,2020-07-12,8,1,78.0,0,4,0,2020-12-06 09:00:00
8164,2020-08-12,11,1,24.0,0,0,0,2020-12-06 23:52:00
8165,2020-06-12,4,10,11.0,0,1,1,2020-12-06 10:30:00
8166,2020-06-12,5,13,38.0,0,4,0,2020-12-06 02:24:00
8167,2020-08-12,5,5,40.0,1,3,0,2020-12-06 02:09:00
8168,2020-08-12,12,11,39.0,1,4,1,2020-12-06 11:47:00
8169,2020-07-12,18,0,72.0,1,1,1,2020-12-06 13:36:00
8170,2020-08-12,13,14,44.0,0,2,1,2020-12-06 19:43:00
8171,2020-08-12,1,10,12.0,1,5,1,2020-12-06 08:03:00
8172,2020-09-12,5,7,67.0,0,4,1,2020-12-06 21:36:00
8173,2020-09-12,17,1,39.0,1,0,1,2020-12-06 22:28:00
8174,2020-08-12,5,7,77.0,0,4,0,2020-12-06 02:14:00
8175,2020-08-12,2,12,57.0,0,3,0,2020-12-06 09:45:00
8177,2020-07-12,21,12,47.0,0,0,0,2020-12-06 09:53:00
8178,2020-06-12,5,13,69.0,0,1,1,2020-12-06 21:47:00
8179,2020-07-12,17,3,16.0,0,5,1,2020-12-06 03:32:00
8181,2020-07-12,1,16,32.0,1,0,0,2020-12-06 18:24:00
8182,2020-07-12,28,1,57.0,1,1,1,2020-12-06 19:44:00
8183,2020-07-12,21,2,47.0,0,5,1,2020-12-06 08:07:00
8184,2020-07-12,28,18,75.0,1,1,0,2020-12-06 14:59:00
8185,2020-09-12,14,6,55.0,1,1,1,2020-12-07 03:20:00
8186,2020-08-12,4,17,75.0,0,4,0,2020-12-07 01:30:00
8187,2020-08-12,1,10,17.0,1,4,1,2020-12-07 01:14:00
8188,2020-08-12,2,2,77.0,0,4,0,2020-12-07 06:56:00
8189,2020-08-12,4,7,57.0,1,2,1,2020-12-07 15:33:00
8190,2020-08-12,19,11,72.0,0,0,0,2020-12-07 12:20:00
8191,2020-07-12,8,13,23.0,1,1,1,2020-12-07 06:23:00
8192,2020-09-12,17,12,62.0,0,2,0,2020-12-07 10:43:00
8194,2020-10-12,25,3,70.0,0,5,1,2020-12-07 23:23:00
8195,2020-10-12,17,0,56.0,0,5,1,2020-12-07 12:24:00
8196,2020-07-12,24,0,23.0,1,3,1,2020-12-07 16:30:00
8198,2020-07-12,4,17,73.0,0,5,0,2020-12-07 21:40:00
8199,2020-08-12,22,4,18.0,0,1,1,2020-12-07 01:18:00
8200,2020-09-12,13,4,14.0,1,5,1,2020-12-07 23:35:00
8201,2020-09-12,8,2,39.0,1,3,0,2020-12-07 05:07:00
8202,2020-08-12,5,2,47.0,0,3,1,2020-12-07 00:42:00
8203,2020-08-12,8,0,26.0,0,3,1,2020-12-07 14:24:00
8205,2020-10-12,13,3,65.0,0,3,1,2020-12-07 06:35:00
8206,2020-09-12,24,5,45.0,0,3,0,2020-12-07 15:43:00
8207,2020-10-12,5,19,17.0,0,5,1,2020-12-07 22:38:00
8208,2020-10-12,10,10,26.0,0,1,1,2020-12-07 07:05:00
8209,2020-08-12,10,8,24.0,1,3,0,2020-12-08 02:06:00
8210,2020-10-12,21,13,55.0,1,1,0,2020-12-08 12:27:00
8211,2020-10-12,2,14,69.0,0,2,0,2020-12-08 17:35:00
8212,2020-10-12,4,6,47.0,1,3,0,2020-12-08 10:39:00
8213,2020-08-12,2,1,63.0,0,2,0,2020-12-08 06:18:00
8214,2020-09-12,5,12,44.0,0,2,0,2020-12-08 02:05:00
8215,2020-09-12,1,3,76.0,0,1,1,2020-12-08 04:05:00
8216,2020-08-12,2,18,37.0,0,0,1,2020-12-08 13:34:00
8217,2020-09-12,12,13,63.0,1,4,1,2020-12-08 13:58:00
8218,2020-09-12,17,12,18.0,1,2,0,2020-12-08 20:09:00
8221,2020-09-12,2,5,46.0,0,5,0,2020-12-08 06:17:00
8222,2020-09-12,14,20,46.0,1,5,0,2020-12-08 04:05:00
8223,2020-08-12,9,6,73.0,1,2,1,2020-12-08 06:37:00
8224,2020-09-12,8,1,65.0,0,0,1,2020-12-08 04:48:00
8226,2020-11-12,17,14,36.0,0,0,1,2020-12-08 02:33:00
8228,2020-09-12,8,16,38.0,0,0,0,2020-12-08 10:35:00
8229,2020-10-12,4,1,13.0,0,3,0,2020-12-08 18:16:00
8230,2020-11-12,5,4,60.0,0,2,0,2020-12-08 09:42:00
8231,2020-11-12,12,5,37.0,0,5,0,2020-12-08 11:55:00
8232,2020-09-12,9,10,35.0,1,0,1,2020-12-08 14:56:00
8233,2020-09-12,5,8,66.0,0,2,1,2020-12-09 22:24:00
8234,2020-09-12,5,13,16.0,1,0,0,2020-12-09 08:38:00
8235,2020-09-12,14,18,60.0,0,5,1,2020-12-09 19:50:00
8236,2020-10-12,2,10,60.0,0,2,1,2020-12-09 21:45:00
8237,2020-09-12,5,3,77.0,0,5,1,2020-12-09 06:11:00
8238,2020-10-12,17,18,29.0,1,0,1,2020-12-09 02:54:00
8241,2020-10-12,17,6,45.0,1,3,0,2020-12-09 14:27:00
8242,2020-09-12,5,11,27.0,0,5,1,2020-12-09 04:37:00
8243,2020-11-12,13,14,66.0,1,4,0,2020-12-09 10:18:00
8244,2020-11-12,0,0,76.0,1,4,0,2020-12-09 13:34:00
8245,2020-10-12,1,10,51.0,0,4,0,2020-12-09 00:04:00
8248,2020-10-12,5,10,62.0,1,2,1,2020-12-09 15:30:00
8249,2020-11-12,17,16,69.0,0,5,1,2020-12-09 09:08:00
8250,2020-11-12,18,20,31.0,0,1,1,2020-12-09 17:42:00
8251,2020-11-12,21,7,11.0,0,3,1,2020-12-09 00:06:00
8253,2020-11-12,15,20,38.0,0,5,1,2020-12-09 16:56:00
8254,2020-12-12,21,16,47.0,0,4,0,2020-12-09 13:01:00
8255,2020-12-12,27,18,59.0,0,4,0,2020-12-09 10:47:00
8256,2020-12-12,21,19,11.0,0,3,0,2020-12-09 12:55:00
8257,2020-12-12,2,15,71.0,1,2,0,2020-12-10 13:49:00
8258,2020-11-12,9,8,58.0,0,3,1,2020-12-10 08:04:00
8260,2020-12-12,9,2,15.0,0,2,1,2020-12-10 15:43:00
8261,2020-10-12,28,2,25.0,1,0,1,2020-12-10 14:32:00
8262,2020-10-12,0,8,13.0,0,3,0,2020-12-10 20:43:00
8263,2020-11-12,13,15,27.0,0,1,1,2020-12-10 23:28:00
8264,2020-11-12,28,14,48.0,0,1,1,2020-12-10 22:03:00
8265,2020-10-12,4,7,25.0,0,4,1,2020-12-10 01:31:00
8267,2020-10-12,1,1,42.0,1,2,0,2020-12-10 22:03:00
8268,2020-12-12,5,18,40.0,1,4,0,2020-12-10 21:55:00
8269,2020-11-12,13,18,66.0,1,2,1,2020-12-10 17:28:00
8270,2020-12-12,13,4,34.0,1,2,0,2020-12-10 00:25:00
8271,2020-12-12,8,1,25.0,0,4,0,2020-12-10 00:35:00
8273,2020-12-12,17,11,62.0,0,4,0,2020-12-10 18:49:00
8274,2020-11-12,16,11,63.0,1,4,1,2020-12-10 04:42:00
8275,2020-11-12,28,12,64.0,0,0,1,2020-12-10 17:35:00
8276,2020-11-12,5,17,45.0,0,4,0,2020-12-10 10:27:00
8277,2020-12-12,4,0,50.0,0,3,0,2020-12-10 15:03:00
8278,,17,19,28.0,0,3,1,2020-12-10 17:47:00
8279,2020-11-12,20,5,35.0,0,0,0,2020-12-10 23:40:00
8280,,11,10,10.0,0,1,0,2020-12-10 12:15:00
8281,2020-12-12,8,16,16.0,0,4,0,2020-12-11 05:39:00
8282,2020-12-12,5,15,69.0,0,4,0,2020-12-11 18:48:00
8283,2020-12-12,1,17,71.0,0,0,1,2020-12-11 10:38:00
8286,2020-12-12,5,1,41.0,0,1,1,2020-12-11 14:02:00
8288,2020-12-12,9,7,77.0,0,3,0,2020-12-11 20:09:00
8290,,4,20,61.0,1,2,0,2020-12-11 04:58:00
8291,,14,3,76.0,1,0,0,2020-12-11 16:03:00
8292,,21,3,69.0,0,4,1,2020-12-11 07:01:00
8293,2020-11-12,2,10,23.0,0,1,1,2020-12-11 08:54:00
8295,,17,16,53.0,0,5,0,2020-12-11 03:53:00
8296,,17,4,40.0,0,1,1,2020-12-11 17:41:00
8297,2020-12-12,23,15,11.0,0,0,0,2020-12-11 19:39:00
8298,2020-12-12,2,20,47.0,0,5,1,2020-12-11 00:16:00
8299,,18,17,79.0,0,5,1,2020-12-11 09:13:00
8300,,8,20,14.0,0,2,1,2020-12-11 04:19:00
8301,2020-12-12,18,13,33.0,0,5,0,2020-12-11 02:37:00
8302,2020-12-12,2,14,61.0,0,1,1,2020-12-11 16:06:00
8303,,25,9,45.0,0,5,0,2020-12-11 12:41:00
8304,,2,10,63.0,0,1,1,2020-12-11 22:17:00
8305,2020-12-12,24,12,71.0,0,4,1,2020-12-12 22:42:00
8307,,9,15,39.0,0,1,1,2020-12-12 16:20:00
8309,,10,12,71.0,0,3,1,2020-12-12 15:08:00
8310,,14,15,40.0,0,1,1,2020-12-12 00:27:00
8311,,24,15,51.0,0,0,0,2020-12-12 16:07:00
8312,,3,11,47.0,1,2,1,2020-12-12 07:45:00
8313,,4,4,52.0,0,4,1,2020-12-12 10:14:00
8314,2020-12-12,13,18,28.0,0,4,0,2020-12-12 14:56:00
8315,,17,16,73.0,0,1,1,2020-12-12 06:13:00
8316,,2,7,22.0,1,0,1,2020-12-12 17:17:00
8317,2020-12-12,20,8,17.0,0,1,1,2020-12-12 10:33:00
8319,,8,1,79.0,0,0,0,2020-12-12 04:15:00
8320,,18,20,26.0,0,4,1,2020-12-12 04:11:00
8321,,20,5,21.0,0,5,1,2020-12-12 14:57:00
8322,,1,13,13.0,1,2,1,2020-12-12 21:05:00
8323,,8,12,43.0,0,5,1,2020-12-12 02:39:00
8324,,8,4,48.0,0,4,1,2020-12-12 04:01:00
8325,,13,16,21.0,0,3,1,2020-12-12 09:19:00
8326,2020-12-12,4,10,36.0,1,5,0,2020-12-12 01:26:00
8328,,13,19,28.0,0,1,0,2020-12-12 01:43:00
8330,,5,2,55.0,0,0,0,
8331,,3,19,22.0,0,1,0,
8332,,13,14,38.0,0,4,1,
8333,,14,12,55.0,1,1,1,
8334,,5,11,57.0,0,5,0,
8335,,8,20,13.0,1,3,1,
8336,,8,20,75.0,1,2,0,
8340,,21,14,19.0,0,0,0,
8341,,26,20,20.0,0,2,0,
8343,,13,10,61.0,0,0,0,
8344,,17,19,48.0,0,2,1,
8345,,18,7,42.0,0,0,1,
8346,,1,10,39.0,1,5,0,
8347,,3,5,47.0,0,1,1,
8348,,25,7,76.0,0,0,1,
8349,,18,2,33.0,0,1,0,
8350,,17,8,15.0,1,4,1,
8352,,17,10,71.0,0,2,0,
8353,,25,15,74.0,1,2,0,
8354,,2,0,69.0,0,0,0,
8356,,18,7,73.0,0,2,0,
8358,,8,19,36.0,1,3,1,
8359,,27,20,48.0,0,0,1,
8360,,28,1,24.0,1,3,0,
8361,,1,0,36.0,0,5,1,
8362,,20,10,24.0,0,3,1,
8363,,5,11,22.0,0,3,0,
8364,,12,16,16.0,0,5,0,
8365,,5,13,23.0,1,2,1,
8366,,12,7,10.0,0,0,0,
8367,,8,12,42.0,0,3,0,
8368,,24,19,50.0,1,3,1,
8369,,10,5,60.0,1,5,1,
8370,,17,19,20.0,1,4,0,
8371,,17,1,35.0,1,0,0,
8372,,20,14,19.0,0,3,1,
8373,,14,15,46.0,1,5,1,
8374,,17,17,55.0,0,0,0,
8375,,21,19,29.0,0,1,1,
8376,,5,17,28.0,0,3,1,
8377,,17,20,39.0,0,1,1,
8378,,2,18,38.0,1,3,0,
8379,,9,16,41.0,0,1,0,
8380,,11,18,29.0,0,4,1,
8381,,6,19,78.0,0,5,0,
8382,,5,13,73.0,0,1,1,
8383,,28,19,22.0,0,4,0,
8385,,18,0,33.0,1,2,0,
8386,,24,8,74.0,0,2,0,
8387,,12,14,25.0,1,4,1,
8391,,25,16,27.0,1,3,0,
8392,,7,16,55.0,1,5,0,
8393,,2,13,53.0,0,0,1,
8394,,11,14,12.0,0,2,0,
8396,,20,2,58.0,0,4,0,
8397,,24,1,68.0,1,0,1,
8398,,21,10,69.0,0,3,0,
8399,,3,10,38.0,1,5,1,
8400,,28,1,18.0,0,4,0,
8401,,13,13,17.0,1,5,1,
8403,,7,13,41.0,0,1,0,
8404,,12,3,59.0,1,2,0,
8405,,13,9,74.0,0,5,0,
8407,,14,3,62.0,0,2,0,
8408,,16,19,29.0,0,2,1,
8409,,9,7,74.0,0,3,0,
8410,,21,18,75.0,0,3,1,
8411,,1,1,68.0,1,4,0,
8412,,10,13,71.0,0,1,1,
8413,,5,11,40.0,0,1,1,
8414,,5,8,68.0,0,3,1,
8415,,17,12,20.0,0,1,0,
8416,,11,14,58.0,1,1,0,
8417,,20,5,47.0,0,4,0,
8421,,17,20,50.0,0,5,0,
8422,,17,2,18.0,0,1,0,
8423,,24,13,66.0,0,4,0,
8424,,5,10,25.0,0,4,1,
8425,,27,19,79.0,0,3,1,
8427,,22,14,23.0,0,2,0,
8428,,17,12,19.0,1,5,1,
8429,,28,6,74.0,1,4,1,
8430,,21,6,65.0,0,0,1,
8431,,4,7,25.0,0,0,1,
8433,,13,10,26.0,0,1,1,
8434,,20,6,66.0,1,5,0,
8436,,20,10,30.0,0,0,1,
8437,,20,8,15.0,0,4,1,
8438,,21,20,45.0,1,4,1,
8439,,13,9,34.0,1,0,1,
8440,,12,12,30.0,0,2,1,
8442,,11,16,52.0,0,1,0,
8443,,2,16,43.0,1,5,0,
8445,,24,18,16.0,0,1,0,
8446,,24,2,63.0,1,1,0,
8447,,15,11,18.0,0,3,0,
8448,,5,11,77.0,1,3,0,
8449,,15,6,38.0,1,2,1,
8450,,10,15,74.0,0,2,0,
8451,,8,11,15.0,0,5,0,
8453,,5,1,36.0,1,0,1,
8455,,5,16,60.0,0,4,1,
8456,,25,1,59.0,0,3,1,
8457,,5,13,26.0,0,3,0,
8458,,2,10,28.0,0,0,1,
8461,,10,13,36.0,1,3,1,
8462,,5,2,28.0,0,3,0,
8464,,13,15,56.0,1,4,0,
8466,,28,9,36.0,0,4,1,
8467,,13,17,17.0,0,0,0,
8468,,5,19,72.0,1,0,1,
8471,,3,19,34.0,0,0,1,
8472,,13,0,33.0,1,1,1,
8473,,0,11,35.0,0,1,0,
8474,,8,1,10.0,0,4,1,
8475,,17,20,19.0,1,5,1,
8476,,4,2,35.0,0,4,0,
8477,,14,16,24.0,0,2,1,
8478,,1,16,45.0,0,4,1,
8479,,5,15,56.0,0,0,1,
8480,,18,9,54.0,0,3,1,
8481,,21,20,77.0,0,5,1,
8482,,21,19,53.0,0,5,1,
8483,,17,8,34.0,0,5,0,
8484,,4,0,21.0,0,2,0,
8486,,14,11,43.0,0,1,1,
8487,,16,3,34.0,1,2,0,
8488,,17,18,36.0,0,5,1,
8489,,4,7,23.0,0,2,0,
8490,,7,12,69.0,1,4,1,
8491,,13,18,21.0,0,0,1,
8492,,0,8,70.0,0,0,0,
8493,,8,5,46.0,1,3,1,
8494,,16,13,67.0,0,0,0,
8496,,26,8,45.0,0,2,0,
8497,,5,18,60.0,0,5,0,
8498,,0,1,46.0,0,4,0,
8499,,5,6,54.0,0,3,1,
8500,,2,3,59.0,1,1,0,
8502,,2,0,21.0,1,4,0,
8503,,0,1,17.0,0,1,1,
8504,,4,17,63.0,1,4,0,
